State,City,Population
New York,Haverstraw,"12,172"
New York,Babylon,"12,172"
New York,Stony Point,"12,147"
New York,Mount Sinai,"12,118"
New York,Salisbury,"12,093"
New York,Mamakating,"12,085"
New York,North Greenbush,"12,075"
New York,Patterson,"12,023"
New York,North Wantagh,"11,960"
New York,Brunswick,"11,941"
New York,Terryville,"11,849"
New York,North Castle,"11,841"
New York,Farmington,"11,825"
New York,Putnam Valley,"11,809"
New York,North Lindenhurst,"11,652"
New York,Fulton,"11,648"
New York,Wyandanch,"11,647"
New York,North Bellport,"11,545"
New York,Tarrytown,"11,537"
New York,Endwell,"11,446"
New York,Elma,"11,317"
New York,Chenango,"11,252"
New York,Lake Grove,"11,241"
New York,Oneida,"11,192"
New York,Elwood,"11,177"
New York,Mount Kisco,"11,103"
New York,Dobbs Ferry,"11,098"
New York,Corning,"10,993"
New York,Suffern,"10,991"
New York,Ogdensburg,"10,895"
New York,Lloyd,"10,863"
New York,Fredonia,"10,792"
New York,Massena,"10,723"
New York,Canandaigua,"10,488"
New York,Middle Island,"10,483"
New York,West Haverstraw,"10,417"
New York,Kirkland,"10,315"
New York,Lancaster,"10,294"
New York,Watervliet,"10,233"
New York,Fairmount,"10,224"
New York,Sleepy Hollow,"10,208"
New York,Bohemia,"10,180"
New York,Ontario,"10,136"
New York,Great Neck,"10,118"
New York,Fort Salonga,"10,008"
New York,East Rockaway,"9,896"
New York,New Hyde Park,"9,799"
New York,Inwood,"9,792"
New York,Ballston,"9,776"
New York,Philipstown,"9,662"
New York,Potsdam,"9,617"
New York,Hamburg,"9,565"
New York,Rye Brook,"9,553"
New York,Amityville,"9,522"
New York,North Gates,"9,512"
New York,Rensselaer,"9,471"
New York,Hastings,"9,450"
New York,Walworth,"9,449"
New York,South Huntington,"9,422"
New York,Crawford,"9,316"
New York,Stony Brook University,"9,216"
New York,Scotchtown,"9,212"
New York,Mendon,"9,152"
New York,Lenox,"9,122"
New York,Valley Cottage,"9,107"
New York,Hamlin,"9,045"
New York,Esopus,"9,041"
New York,Marcy,"8,982"
New York,North Elba,"8,957"
New York,New Windsor,"8,922"
New York,Woodbury,"8,907"
New York,Newark,"8,902"
New York,Bayport,"8,896"
New York,Airmont,"8,878"
New York,Barton,"8,858"
New York,Plainedge,"8,817"
New York,Marlborough,"8,808"
New York,Ellicott,"8,714"
New York,Dover,"8,699"
New York,New Scotland,"8,648"
New York,Port Jervis,"8,638"
New York,Farmingdale,"8,619"
New York,Newstead,"8,594"
New York,Malverne,"8,570"
New York,Monroe,"8,562"
New York,Sand Lake,"8,530"
New York,Cortlandville,"8,509"
New York,Schroeppel,"8,501"
New York,Concord,"8,494"
New York,Glens Falls North,"8,443"
New York,Hornell,"8,404"
New York,Johnstown,"8,389"
New York,Delmar,"8,384"
New York,Niagara,"8,378"
New York,Brockport,"8,377"
New York,Mahopac,"8,369"
New York,Congers,"8,363"
New York,South Lockport,"8,324"
New York,Lake Carmel,"8,282"
New York,Croton-on-Hudson,"8,235"
New York,Chestnut Ridge,"8,140"
New York,Geneseo,"8,114"
New York,Baldwin Harbor,"8,102"
New York,Manhasset,"8,080"
New York,Erwin,"8,037"
New York,Boston,"8,023"
New York,Briarcliff Manor,"7,991"
New York,Hastings-on-Hudson,"7,975"
New York,Oakdale,"7,974"
New York,Colonie,"7,913"
New York,Deerpark,"7,901"
New York,Ilion,"7,890"
New York,Port Jefferson Station,"7,838"
New York,Port Jefferson,"7,835"
New York,Garden City Park,"7,806"
New York,Scotia,"7,803"
New York,Greenfield,"7,775"
New York,Wading River,"7,719"
New York,New Square,"7,691"
New York,Baldwinsville,"7,681"
New York,Royalton,"7,660"
New York,Sound Beach,"7,612"
New York,Herkimer,"7,592"
New York,Center Moriches,"7,580"
New York,Hillcrest,"7,558"
New York,Northport,"7,411"
New York,Busti,"7,351"
New York,Baywood,"7,350"
New York,Williston Park,"7,327"
New York,Westmere,"7,284"
New York,Wawayanda,"7,266"
New York,North Patchogue,"7,246"
New York,Southport,"7,238"
New York,Hudson Falls,"7,225"
New York,Pleasantville,"7,154"
New York,Hanover,"7,127"
New York,East Hills,"7,093"
New York,Pompey,"7,080"
New York,West Glens Falls,"7,071"
New York,Pelham,"7,025"
New York,Mount Hope,"7,018"
New York,Norwich,"7,009"
New York,Milo,"7,006"
New York,Nyack,"7,002"
New York,Williamson,"6,984"
New York,Orange Lake,"6,982"
New York,New Paltz,"6,966"
New York,Hoosick,"6,924"
New York,Great Neck Plaza,"6,918"
New York,North Syracuse,"6,882"
New York,Mount Ivy,"6,878"
New York,Viola,"6,868"
New York,Mechanicstown,"6,858"
New York,Walden,"6,855"
New York,Scriba,"6,840"
New York,Granby,"6,821"
New York,Hewlett,"6,819"
New York,Carmel Hamlet,"6,817"
New York,Myers Corner,"6,790"
New York,Warwick,"6,785"
New York,Ridgeway,"6,780"
New York,Porter,"6,771"
New York,West Point,"6,763"
New York,Bayville,"6,748"
New York,Clarkson,"6,736"
New York,Oyster Bay,"6,707"
New York,Manorhaven,"6,700"
New York,East Rochester,"6,699"
New York,Horseheads,"6,678"
New York,Seneca Falls,"6,677"
New York,Fenton,"6,674"
New York,South Hill,"6,673"
New York,Cedarhurst,"6,672"
New York,East Shoreham,"6,666"
New York,Monticello,"6,651"
New York,Tuckahoe,"6,623"
New York,East Glenville,"6,616"
New York,Tappan,"6,613"
New York,Canton,"6,601"
New York,Collins,"6,601"
New York,Springs,"6,592"
New York,Irvington,"6,581"
New York,Roslyn Heights,"6,577"
New York,Hudson,"6,576"
New York,Lawrence,"6,553"
New York,Calverton,"6,510"
New York,Lee,"6,486"
New York,East Farmingdale,"6,484"
New York,Solvay,"6,455"
New York,Mattydale,"6,446"
New York,Wilna,"6,427"
New York,Bronxville,"6,418"
New York,Pendleton,"6,397"
New York,Verona,"6,293"
New York,East Aurora,"6,264"
New York,East Garden City,"6,208"
New York,Binghamton University,"6,177"
New York,Westmoreland,"6,138"
New York,Larchmont,"6,111"
New York,Rosendale,"6,075"
New York,University at Buffalo,"6,066"
New York,Claverack,"6,021"
New York,Lake Mohegan,"6,010"
New York,Albion,"6,007"
North Carolina,Charlotte,"809,958"
North Carolina,Raleigh,"439,896"
North Carolina,Greensboro,"282,586"
North Carolina,Durham,"251,893"
North Carolina,Winston-Salem,"239,269"
North Carolina,Fayetteville,"203,948"
North Carolina,Cary,"155,227"
North Carolina,Wilmington,"113,657"
North Carolina,High Point,"108,629"
North Carolina,Greenville,"89,852"
North Carolina,Asheville,"87,882"
North Carolina,Concord,"85,560"
North Carolina,Gastonia,"73,698"
North Carolina,Jacksonville,"69,047"
North Carolina,Chapel Hill,"59,376"
North Carolina,Rocky Mount,"56,325"
North Carolina,Burlington,"51,812"
North Carolina,Huntersville,"51,567"
North Carolina,Wilson,"49,395"
North Carolina,Kannapolis,"45,245"
North Carolina,Apex,"43,907"
North Carolina,Hickory,"40,143"
North Carolina,Wake Forest,"36,693"
North Carolina,Indian Trail,"36,360"
North Carolina,Goldsboro,"35,947"
North Carolina,Mooresville,"35,300"
North Carolina,Monroe,"34,331"
North Carolina,Salisbury,"33,710"
North Carolina,New Bern,"30,291"
North Carolina,Holly Springs,"30,157"
North Carolina,Matthews,"30,008"
North Carolina,Fort Bragg,"29,731"
North Carolina,Sanford,"29,116"
North Carolina,Garner,"27,814"
North Carolina,Cornelius,"27,481"
North Carolina,Thomasville,"27,002"
North Carolina,Asheboro,"25,886"
North Carolina,Statesville,"25,722"
North Carolina,Mint Hill,"25,076"
North Carolina,Kernersville,"23,739"
North Carolina,Morrisville,"22,772"
North Carolina,Fuquay-Varina,"22,644"
North Carolina,Lumberton,"21,716"
North Carolina,Kinston,"21,392"
North Carolina,Carrboro,"20,984"
North Carolina,Havelock,"20,706"
North Carolina,Shelby,"20,276"
North Carolina,Clemmons,"19,522"
North Carolina,Lexington,"19,257"
North Carolina,Clayton,"18,445"
North Carolina,Boone,"18,130"
North Carolina,Elizabeth City,"18,047"
North Carolina,Lenoir,"17,920"
North Carolina,Leland,"17,015"
North Carolina,Morganton,"16,690"
North Carolina,Hope Mills,"16,301"
North Carolina,Albemarle,"15,976"
North Carolina,Laurinburg,"15,593"
North Carolina,Roanoke Rapids,"15,495"
North Carolina,Pinehurst,"15,434"
North Carolina,Eden,"15,407"
North Carolina,Henderson,"15,265"
North Carolina,Stallings,"14,968"
North Carolina,Graham,"14,479"
North Carolina,Murraysville,"14,215"
North Carolina,Harrisburg,"14,132"
North Carolina,Reidsville,"14,073"
North Carolina,Mount Holly,"14,016"
North Carolina,Masonboro,"13,958"
North Carolina,Knightdale,"13,871"
North Carolina,Hendersonville,"13,650"
North Carolina,Spring Lake,"13,370"
North Carolina,Lewisville,"13,342"
North Carolina,Piney Green,"13,293"
North Carolina,Mebane,"13,277"
North Carolina,Southern Pines,"13,235"
North Carolina,Newton,"13,005"
North Carolina,Waxhaw,"12,750"
North Carolina,Davidson,"11,981"
North Carolina,Smithfield,"11,735"
North Carolina,Archdale,"11,539"
North Carolina,Tarboro,"11,310"
North Carolina,Summerfield,"10,753"
North Carolina,Lincolnton,"10,732"
North Carolina,Kings Mountain,"10,644"
North Carolina,Belmont,"10,456"
North Carolina,Mount Airy,"10,383"
North Carolina,Weddington,"10,322"
North Carolina,Washington,"9,789"
North Carolina,Waynesville,"9,761"
North Carolina,Dunn,"9,710"
North Carolina,Elon,"9,630"
North Carolina,Winterville,"9,511"
North Carolina,Rockingham,"9,276"
North Carolina,Morehead City,"9,258"
North Carolina,Myrtle Grove,"8,875"
North Carolina,Clinton,"8,787"
North Carolina,St. Stephens,"8,759"
North Carolina,Oxford,"8,713"
North Carolina,Half Moon,"8,352"
North Carolina,Roxboro,"8,304"
North Carolina,Siler City,"8,273"
North Carolina,Pineville,"8,236"
North Carolina,Conover,"8,215"
North Carolina,Wesley Chapel,"8,192"
North Carolina,Black Mountain,"8,145"
North Carolina,Kings Grant,"8,113"
North Carolina,Marion,"7,885"
North Carolina,Butner,"7,718"
North Carolina,Brevard,"7,692"
North Carolina,Fletcher,"7,487"
North Carolina,Elon College,"7,419"
North Carolina,Lake Norman of Catawba,"7,411"
North Carolina,Oak Island,"7,345"
North Carolina,Forest City,"7,324"
North Carolina,Aberdeen,"7,131"
North Carolina,Mills River,"7,085"
North Carolina,Etowah,"6,944"
North Carolina,Kill Devil Hills,"6,931"
North Carolina,King,"6,887"
North Carolina,Ogden,"6,766"
North Carolina,Gibsonville,"6,697"
North Carolina,Trinity,"6,662"
North Carolina,Oak Ridge,"6,604"
North Carolina,Hamlet,"6,513"
North Carolina,Unionville,"6,442"
North Carolina,Hillsborough,"6,388"
North Carolina,Woodfin,"6,283"
North Carolina,Selma,"6,257"
North Carolina,Cullowhee,"6,228"
North Carolina,Porters Neck,"6,204"
North Carolina,Wendell,"6,182"
North Carolina,Marvin,"6,060"
North Carolina,Carolina Beach,"6,042"
North Dakota,Fargo,"115,863"
North Dakota,Bismarck,"68,896"
North Dakota,Grand Forks,"56,057"
North Dakota,Minot,"47,997"
North Dakota,West Fargo,"31,771"
North Dakota,Williston,"24,562"
North Dakota,Dickinson,"22,322"
North Dakota,Mandan,"20,820"
North Dakota,Jamestown,"15,446"
North Dakota,Wahpeton,"7,903"
North Dakota,Devils Lake,"7,288"
North Dakota,Valley City,"6,676"
Ohio,Columbus,"835,957"
Ohio,Cleveland,"389,521"
Ohio,Cincinnati,"298,165"
Ohio,Toledo,"281,031"
Ohio,Akron,"197,859"
Ohio,Dayton,"141,003"
Ohio,Parma,"80,015"
Ohio,Canton,"72,297"
Ohio,Youngstown,"65,062"
Ohio,Lorain,"63,776"
Ohio,Hamilton,"62,486"
Ohio,Springfield,"59,956"
Ohio,Kettering,"55,705"
Ohio,Elyria,"53,972"
Ohio,Lakewood,"50,926"
Ohio,Cuyahoga Falls,"49,210"
Ohio,Middletown,"48,791"
Ohio,Euclid,"47,893"
Ohio,Newark,"47,839"
Ohio,Mentor,"46,870"
Ohio,Mansfield,"46,824"
Ohio,Beavercreek,"45,934"
Ohio,Cleveland Heights,"45,181"
Ohio,Strongsville,"44,654"
Ohio,Dublin,"44,214"
Ohio,Fairfield,"42,770"
Ohio,Findlay,"41,098"
Ohio,Warren,"40,633"
Ohio,Lancaster,"39,595"
Ohio,Grove City,"38,519"
Ohio,Lima,"38,265"
Ohio,Huber Heights,"38,162"
Ohio,Westerville,"37,667"
Ohio,Delaware,"37,372"
Ohio,Reynoldsburg,"36,711"
Ohio,Marion,"36,620"
Ohio,Boardman,"35,376"
Ohio,Stow,"34,773"
Ohio,Upper Arlington,"34,609"
Ohio,Brunswick,"34,604"
Ohio,Gahanna,"34,257"
Ohio,Fairborn,"33,329"
Ohio,Hilliard,"32,465"
Ohio,Westlake,"32,424"
Ohio,Massillon,"32,274"
Ohio,North Olmsted,"32,130"
Ohio,North Ridgeville,"31,871"
Ohio,Mason,"31,613"
Ohio,Bowling Green,"31,591"
Ohio,North Royalton,"30,327"
Ohio,Austintown,"29,677"
Ohio,Kent,"29,639"
Ohio,Garfield Heights,"28,229"
Ohio,Shaker Heights,"27,790"
Ohio,Wooster,"26,540"
Ohio,Medina,"26,523"
Ohio,Barberton,"26,302"
Ohio,Green,"25,917"
Ohio,Xenia,"25,911"
Ohio,Troy,"25,564"
Ohio,Zanesville,"25,372"
Ohio,Sandusky,"25,346"
Ohio,Riverside,"25,040"
Ohio,Trotwood,"24,171"
Ohio,Athens,"24,024"
Ohio,Centerville,"23,915"
Ohio,Avon Lake,"23,204"
Ohio,Solon,"23,075"
Ohio,Maple Heights,"22,735"
Ohio,Marysville,"22,708"
Ohio,Willoughby,"22,453"
Ohio,Hudson,"22,448"
Ohio,Avon,"22,302"
Ohio,Alliance,"22,078"
Ohio,Wadsworth,"21,893"
Ohio,South Euclid,"21,869"
Ohio,Oxford,"21,782"
Ohio,Chillicothe,"21,738"
Ohio,Perrysburg,"21,368"
Ohio,Sidney,"20,905"
Ohio,Piqua,"20,759"
Ohio,Lebanon,"20,434"
Ohio,Rocky River,"20,433"
Ohio,Parma Heights,"20,330"
Ohio,Portsmouth,"20,326"
Ohio,Ashland,"20,218"
Ohio,Oregon,"20,196"
Ohio,Miamisburg,"20,092"
Ohio,Painesville,"19,840"
Ohio,Pickerington,"19,408"
Ohio,Norwood,"19,405"
Ohio,Broadview Heights,"19,254"
Ohio,White Oak,"19,167"
Ohio,Berea,"18,986"
Ohio,Sylvania,"18,965"
Ohio,Brook Park,"18,886"
Ohio,Mayfield Heights,"18,849"
Ohio,Twinsburg,"18,837"
Ohio,Niles,"18,778"
Ohio,Forest Park,"18,723"
Ohio,Whitehall,"18,558"
Ohio,Ashtabula,"18,508"
Ohio,Eastlake,"18,321"
Ohio,Steubenville,"18,303"
Ohio,Springboro,"18,017"
Ohio,Tiffin,"17,739"
Ohio,Tallmadge,"17,527"
Ohio,North Canton,"17,490"
Ohio,New Philadelphia,"17,438"
Ohio,East Cleveland,"17,432"
Ohio,Norwalk,"16,898"
Ohio,Mount Vernon,"16,788"
Ohio,Defiance,"16,776"
Ohio,Fairview Park,"16,481"
Ohio,Fremont,"16,448"
Ohio,Streetsboro,"16,238"
Ohio,Middleburg Heights,"15,751"
Ohio,Aurora,"15,734"
Ohio,Bay Village,"15,435"
Ohio,Pataskala,"15,192"
Ohio,Vandalia,"15,139"
Ohio,Bridgetown,"14,407"
Ohio,Worthington,"14,384"
Ohio,New Franklin,"14,292"
Ohio,Washington Court House,"14,085"
Ohio,Maumee,"14,036"
Ohio,Willowick,"14,009"
Ohio,Marietta,"13,954"
Ohio,Lyndhurst,"13,733"
Ohio,Sharonville,"13,581"
Ohio,Bexley,"13,517"
Ohio,Brecksville,"13,469"
Ohio,Englewood,"13,457"
Ohio,Circleville,"13,455"
Ohio,Washington,"13,446"
Ohio,Warrensville Heights,"13,286"
Ohio,Monroe,"13,279"
Ohio,University Heights,"13,203"
Ohio,Fostoria,"13,182"
Ohio,Clayton,"13,170"
Ohio,Bellefontaine,"13,167"
Ohio,Greenville,"13,037"
Ohio,West Carrollton,"13,018"
Ohio,Dover,"12,857"
Ohio,Conneaut,"12,813"
Ohio,Bedford,"12,805"
Ohio,Finneytown,"12,741"
Ohio,Bridgetown North,"12,741"
Ohio,West Carrollton City,"12,692"
Ohio,Wickliffe,"12,584"
Ohio,Powell,"12,511"
Ohio,Loveland,"12,405"
Ohio,Wilmington,"12,375"
Ohio,Trenton,"12,260"
Ohio,Blue Ash,"12,149"
Ohio,Amherst,"12,143"
Ohio,Salem,"12,087"
Ohio,Norton,"12,042"
Ohio,Bucyrus,"11,973"
Ohio,Monfort Heights,"11,948"
Ohio,Franklin,"11,811"
Ohio,Beachwood,"11,797"
Ohio,Seven Hills,"11,702"
Ohio,Ravenna,"11,643"
Ohio,Mack,"11,585"
Ohio,Macedonia,"11,579"
Ohio,Urbana,"11,524"
Ohio,Springdale,"11,212"
Ohio,Coshocton,"11,107"
Ohio,Ironton,"10,995"
Ohio,East Liverpool,"10,951"
Ohio,Brooklyn,"10,947"
Ohio,Shiloh,"10,859"
Ohio,Van Wert,"10,768"
Ohio,Bedford Heights,"10,675"
Ohio,Northbrook,"10,668"
Ohio,Forestville,"10,532"
Ohio,Dent,"10,497"
Ohio,Richmond Heights,"10,495"
Ohio,Cambridge,"10,485"
Ohio,Harrison,"10,479"
Ohio,Vermilion,"10,478"
Ohio,Heath,"10,456"
Ohio,Struthers,"10,441"
Ohio,Montgomery,"10,440"
Ohio,Celina,"10,373"
Ohio,Reading,"10,354"
Ohio,Galion,"10,175"
Ohio,London,"10,056"
Ohio,Tipp City,"9,858"
Ohio,Wapakoneta,"9,818"
Ohio,Girard,"9,673"
Ohio,Willoughby Hills,"9,405"
Ohio,North College Hill,"9,362"
Ohio,New Albany,"9,202"
Ohio,Beckett Ridge,"9,187"
Ohio,Louisville,"9,147"
Ohio,Shelby,"9,088"
Ohio,Oakwood,"9,083"
Ohio,Sheffield Lake,"9,058"
Ohio,Lincoln Village,"9,032"
Ohio,Madeira,"8,936"
Ohio,Olmsted Falls,"8,883"
Ohio,Blacklick Estates,"8,682"
Ohio,Napoleon,"8,646"
Ohio,North Madison,"8,547"
Ohio,Bryan,"8,473"
Ohio,Orrville,"8,456"
Ohio,Perry Heights,"8,441"
Ohio,Wyoming,"8,427"
Ohio,Highland Heights,"8,366"
Ohio,Cheviot,"8,325"
Ohio,Eaton,"8,261"
Ohio,St. Marys,"8,259"
Ohio,Oberlin,"8,251"
Ohio,Kenton,"8,242"
Ohio,Bellevue,"8,059"
Ohio,Campbell,"8,033"
Ohio,Canal Winchester,"7,704"
Ohio,Hubbard,"7,695"
Ohio,Woodbourne-Hyde Park,"7,620"
Ohio,Northridge,"7,572"
Ohio,Fairlawn,"7,426"
Ohio,Mentor-on-the-Lake,"7,412"
Ohio,Canfield,"7,390"
Ohio,Northgate,"7,377"
Ohio,Wauseon,"7,322"
Ohio,Dry Run,"7,281"
Ohio,Grandview Heights,"7,244"
Ohio,Logan,"7,154"
Ohio,Independence,"7,136"
Ohio,Huron,"7,045"
Ohio,Delphos,"7,036"
Ohio,Bellbrook,"7,031"
Ohio,Withamsville,"7,021"
Ohio,Kenwood,"6,981"
Ohio,Portage Lakes,"6,968"
Ohio,Cortland,"6,963"
Ohio,Milford,"6,892"
Ohio,Kirtland,"6,819"
Ohio,Martins Ferry,"6,814"
Ohio,Groesbeck,"6,788"
Ohio,Landen,"6,782"
Ohio,Upper Sandusky,"6,561"
Ohio,Rittman,"6,554"
Ohio,Hillsboro,"6,550"
Ohio,Rossford,"6,499"
Ohio,Champion Heights,"6,498"
Ohio,Covedale,"6,447"
Ohio,Wheelersburg,"6,437"
Ohio,Belpre,"6,436"
Ohio,Sandusky South,"6,413"
Ohio,Union,"6,391"
Ohio,Moraine,"6,365"
Ohio,Howland Center,"6,351"
Ohio,Columbiana,"6,329"
Ohio,Clyde,"6,312"
Ohio,Jackson,"6,284"
Ohio,Pepper Pike,"6,205"
Ohio,Ontario,"6,127"
Ohio,Willard,"6,094"
Ohio,Geneva,"6,079"
Ohio,Grafton,"6,077"
Ohio,Mount Healthy,"6,061"
Ohio,Port Clinton,"6,009"
Oklahoma,Oklahoma City,"620,602"
Oklahoma,Tulsa,"399,682"
Oklahoma,Norman,"118,040"
Oklahoma,Broken Arrow,"104,726"
Oklahoma,North Cleveland,"102,211"
Oklahoma,Lawton,"97,017"
Oklahoma,Edmond,"88,605"
Oklahoma,East Canadian,"72,697"
Oklahoma,Moore,"59,196"
Oklahoma,Midwest City,"57,039"
Oklahoma,Enid,"51,386"
Oklahoma,Stillwater,"48,406"
Oklahoma,Muskogee,"38,616"
Oklahoma,Bartlesville,"36,498"
Oklahoma,Owasso,"33,773"
Oklahoma,Shawnee,"31,254"
Oklahoma,Yukon,"25,349"
Oklahoma,Ardmore,"25,226"
Oklahoma,Ponca City,"24,766"
Oklahoma,Bixby,"24,008"
Oklahoma,East Cleveland,"23,792"
Oklahoma,Duncan,"23,173"
Oklahoma,Del City,"22,008"
Oklahoma,Southeast Osage,"20,850"
Oklahoma,Sapulpa,"20,432"
Oklahoma,Jenks,"19,951"
Oklahoma,Mustang,"19,638"
Oklahoma,Bethany,"19,580"
Oklahoma,Sand Springs,"19,553"
Oklahoma,Altus,"19,531"
Oklahoma,Claremore,"18,971"
Oklahoma,McAlester,"18,247"
Oklahoma,El Reno,"18,153"
Oklahoma,South Tulsa,"17,377"
Oklahoma,Ada,"17,130"
Oklahoma,Durant,"17,041"
Oklahoma,Tahlequah,"16,496"
Oklahoma,Chickasha,"16,334"
Oklahoma,Southeast Comanche,"14,220"
Oklahoma,Miami,"13,671"
Oklahoma,Woodward,"12,963"
Oklahoma,Elk City,"12,680"
Oklahoma,Okmulgee,"12,227"
Oklahoma,Guymon,"12,128"
Oklahoma,Sill,"12,014"
Oklahoma,Choctaw,"11,992"
Oklahoma,Weatherford,"11,989"
Oklahoma,Glenpool,"11,855"
Oklahoma,Keystone Lake,"11,275"
Oklahoma,Guthrie,"11,096"
Oklahoma,North Tulsa,"10,669"
Oklahoma,Warr Acres,"10,408"
Oklahoma,Coweta,"9,511"
Oklahoma,Clinton,"9,505"
Oklahoma,Pryor Creek,"9,445"
Oklahoma,The Village,"9,324"
Oklahoma,Newcastle,"9,155"
Oklahoma,Southwest Comanche,"8,691"
Oklahoma,Poteau,"8,665"
Oklahoma,Sallisaw,"8,650"
Oklahoma,Wagoner,"8,612"
Oklahoma,Central Atoka,"8,598"
Oklahoma,North Marshall,"8,211"
Oklahoma,East Mayes,"8,107"
Oklahoma,Blanchard,"8,049"
Oklahoma,Cushing,"7,868"
Oklahoma,Skiatook,"7,788"
Oklahoma,East Murray,"7,638"
Oklahoma,Seminole,"7,486"
Oklahoma,East Love,"7,157"
Oklahoma,Catoosa,"7,114"
Oklahoma,Idabel,"7,010"
Oklahoma,Blackwell,"6,917"
Oklahoma,Piedmont,"6,734"
Oklahoma,Anadarko,"6,723"
Oklahoma,Grove,"6,717"
Oklahoma,South Marshall,"6,698"
Oklahoma,Tecumseh,"6,631"
Oklahoma,Noble,"6,583"
Oklahoma,Tuttle,"6,542"
Oklahoma,Purcell,"6,340"
Oklahoma,Collinsville,"6,334"
Oklahoma,Oolagah-Talala,"6,079"
Oklahoma,Pauls Valley,"6,070"
Oklahoma,South Cherokee,"6,023"
Oregon,Portland,"619,360"
Oregon,Northwest Clackamas,"248,034"
Oregon,Salem,"161,637"
Oregon,Eugene,"160,561"
Oregon,Gresham,"109,892"
Oregon,Hillsboro,"99,393"
Oregon,Beaverton,"95,109"
Oregon,Bend,"84,080"
Oregon,Medford,"78,557"
Oregon,Somerset West-Rock Creek,"62,062"
Oregon,Springfield,"60,263"
Oregon,Corvallis,"54,953"
Oregon,Albany,"51,980"
Oregon,Tigard,"50,787"
Oregon,Aloha,"49,425"
Oregon,Lake Oswego,"37,999"
Oregon,Keizer,"37,303"
Oregon,Grants Pass,"35,272"
Oregon,Oregon City,"35,266"
Oregon,McMinnville,"33,393"
Oregon,Northwest Umatilla,"31,857"
Oregon,Sisters-Millican,"30,810"
Oregon,Redmond,"27,941"
Oregon,Tualatin,"26,907"
Oregon,West Linn,"26,289"
Oregon,Woodburn,"24,734"
Oregon,Forest Grove,"23,096"
Oregon,Newberg,"22,692"
Oregon,Wilsonville,"22,026"
Oregon,Roseburg,"21,903"
Oregon,Klamath Falls,"21,119"
Oregon,Ashland,"20,684"
Oregon,Bethany,"20,646"
Oregon,Milwaukie,"20,640"
Oregon,Hayesville,"19,936"
Oregon,The Dalles,"19,517"
Oregon,Altamont,"19,257"
Oregon,Sherwood,"18,978"
Oregon,Central Point,"17,724"
Oregon,Happy Valley,"17,319"
Oregon,Hermiston,"17,137"
Oregon,Canby,"17,010"
Oregon,Pendleton,"16,904"
Oregon,Oak Grove,"16,629"
Oregon,Troutdale,"16,552"
Oregon,Ochoco,"16,508"
Oregon,Coos Bay,"16,039"
Oregon,Lebanon,"15,982"
Oregon,Four Corners,"15,947"
Oregon,Dallas,"15,102"
Oregon,Calapooia,"14,947"
Oregon,Cedar Mill,"14,546"
Oregon,Oatfield,"13,415"
Oregon,St. Helens,"13,061"
Oregon,La Grande,"13,026"
Oregon,De Lake,"12,365"
Oregon,Agate Beach,"12,351"
Oregon,Cornelius,"12,185"
Oregon,City of The Dalles,"12,113"
Oregon,Southwest Jackson,"12,054"
